Cycle,Round,Bet,Bet Color,Rolls,Matches,Multiplier,Result,Loss Streak,Profit,Bankroll
15,20,5,RED,"['YELLOW', 'YELLOW', 'GREEN']",0,0,LOSE,1,-5,23550.0
15,21,15,BLUE,"['BLUE', 'YELLOW', 'GREEN']",1,1,WIN x1,0,15,23565.0
15,22,5,PINK,"['RED', 'GREEN', 'WHITE']",0,0,LOSE,1,-5,23560.0
15,23,15,WHITE,"['GREEN', 'RED', 'WHITE']",1,1,WIN x1,0,15,23575.0
15,24,5,BLUE,"['YELLOW', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,23570.0
15,25,15,PINK,"['BLUE', 'WHITE', 'BLUE']",0,0,LOSE,2,-15,23555.0
15,26,35,GREEN,"['PINK', 'RED', 'RED']",0,0,LOSE,3,-35,23520.0
15,27,75,GREEN,"['YELLOW', 'PINK', 'WHITE']",0,0,LOSE,4,-75,23445.0
15,28,155,PINK,"['BLUE', 'WHITE', 'GREEN']",0,0,LOSE,5,-155,23290.0
15,29,315,PINK,"['GREEN', 'GREEN', 'YELLOW']",0,0,LOSE,6,-315,22975.0
15,30,635,YELLOW,"['WHITE', 'WHITE', 'BLUE']",0,0,LOSE,7,-635,22340.0
15,31,1275,PINK,"['WHITE', 'PINK', 'PINK']",2,2,WIN x2 (2 matches),0,2550,24890.0
15,32,5,WHITE,"['YELLOW', 'GREEN', 'YELLOW']",0,0,LOSE,1,-5,24885.0
15,33,15,WHITE,"['BLUE', 'YELLOW', 'GREEN']",0,0,LOSE,2,-15,24870.0
15,34,35,BLUE,"['PINK', 'BLUE', 'WHITE']",1,1,WIN x1,0,35,24905.0
15,35,5,BLUE,"['GREEN', 'PINK', 'PINK']",0,0,LOSE,1,-5,24900.0
15,36,15,RED,"['RED', 'WHITE', 'GREEN']",1,1,WIN x1,0,15,24915.0
15,37,5,RED,"['BLUE', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,24910.0
15,38,15,RED,"['RED', 'WHITE', 'GREEN']",1,1,WIN x1,0,15,24925.0
15,39,5,PINK,"['YELLOW', 'RED', 'WHITE']",0,0,LOSE,1,-5,24920.0
15,40,15,PINK,"['PINK', 'YELLOW', 'GREEN']",1,1,WIN x1,0,15,24935.0
15,41,5,RED,"['GREEN', 'PINK', 'BLUE']",0,0,LOSE,1,-5,24930.0
15,42,15,GREEN,"['GREEN', 'YELLOW', 'YELLOW']",1,1,WIN x1,0,15,24945.0
15,43,5,GREEN,"['GREEN', 'BLUE', 'BLUE']",1,1,WIN x1,0,5,24950.0
15,44,5,PINK,"['PINK', 'BLUE', 'YELLOW']",1,1,WIN x1,0,5,24955.0
15,45,5,PINK,"['YELLOW', 'WHITE', 'RED']",0,0,LOSE,1,-5,24950.0
15,46,15,RED,"['PINK', 'BLUE', 'WHITE']",0,0,LOSE,2,-15,24935.0
15,47,35,WHITE,"['RED', 'RED', 'GREEN']",0,0,LOSE,3,-35,24900.0
15,48,75,BLUE,"['PINK', 'PINK', 'RED']",0,0,LOSE,4,-75,24825.0
15,49,155,PINK,"['WHITE', 'PINK', 'RED']",1,1,WIN x1,0,155,24980.0
15,50,5,PINK,"['PINK', 'WHITE', 'GREEN']",1,1,WIN x1,0,5,24985.0
15,51,5,PINK,"['GREEN', 'PINK', 'RED']",1,1,WIN x1,0,5,24990.0
15,52,5,GREEN,"['RED', 'GREEN', 'YELLOW']",1,1,WIN x1,0,5,24995.0
15,53,5,YELLOW,"['RED', 'YELLOW', 'YELLOW']",2,2,WIN x2 (2 matches),0,10,25005.0
15,54,5,BLUE,"['RED', 'PINK', 'WHITE']",0,0,LOSE,1,-5,25000.0
15,55,15,WHITE,"['WHITE', 'GREEN', 'YELLOW']",1,1,WIN x1,0,15,25015.0
15,56,5,GREEN,"['PINK', 'BLUE', 'YELLOW']",0,0,LOSE,1,-5,25010.0
15,57,15,GREEN,"['BLUE', 'BLUE', 'BLUE']",0,0,LOSE,2,-15,24995.0
15,58,35,BLUE,"['RED', 'GREEN', 'RED']",0,0,LOSE,3,-35,24960.0
15,59,75,WHITE,"['GREEN', 'YELLOW', 'GREEN']",0,0,LOSE,4,-75,24885.0
15,60,155,YELLOW,"['GREEN', 'YELLOW', 'PINK']",1,1,WIN x1,0,155,25040.0
15,61,5,GREEN,"['YELLOW', 'WHITE', 'GREEN']",1,1,WIN x1,0,5,25045.0
15,62,5,RED,"['BLUE', 'RED', 'BLUE']",1,1,WIN x1,0,5,25050.0
15,63,5,WHITE,"['RED', 'GREEN', 'PINK']",0,0,LOSE,1,-5,25045.0
15,64,15,RED,"['PINK', 'GREEN', 'YELLOW']",0,0,LOSE,2,-15,25030.0
15,65,35,GREEN,"['YELLOW', 'PINK', 'YELLOW']",0,0,LOSE,3,-35,24995.0
15,66,75,YELLOW,"['RED', 'PINK', 'RED']",0,0,LOSE,4,-75,24920.0
15,67,155,RED,"['YELLOW', 'PINK', 'PINK']",0,0,LOSE,5,-155,24765.0
15,68,315,PINK,"['WHITE', 'BLUE', 'PINK']",1,1,WIN x1,0,315,25080.0
15,69,5,BLUE,"['BLUE', 'PINK', 'PINK']",1,1,WIN x1,0,5,25085.0
15,70,5,GREEN,"['GREEN', 'RED', 'BLUE']",1,1,WIN x1,0,5,25090.0
15,71,5,GREEN,"['GREEN', 'WHITE', 'YELLOW']",1,1,WIN x1,0,5,25095.0
15,72,5,BLUE,"['YELLOW', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,25090.0
15,73,15,WHITE,"['WHITE', 'PINK', 'WHITE']",2,2,WIN x2 (2 matches),0,30,25120.0
15,74,5,BLUE,"['PINK', 'RED', 'PINK']",0,0,LOSE,1,-5,25115.0
15,75,15,GREEN,"['BLUE', 'WHITE', 'BLUE']",0,0,LOSE,2,-15,25100.0
15,76,35,PINK,"['WHITE', 'YELLOW', 'WHITE']",0,0,LOSE,3,-35,25065.0
15,77,75,YELLOW,"['WHITE', 'YELLOW', 'BLUE']",1,1,WIN x1,0,75,25140.0
15,78,5,GREEN,"['RED', 'RED', 'WHITE']",0,0,LOSE,1,-5,25135.0
15,79,15,PINK,"['GREEN', 'GREEN', 'PINK']",1,1,WIN x1,0,15,25150.0
15,80,5,WHITE,"['RED', 'PINK', 'RED']",0,0,LOSE,1,-5,25145.0
15,81,15,RED,"['PINK', 'WHITE', 'WHITE']",0,0,LOSE,2,-15,25130.0
15,82,35,YELLOW,"['WHITE', 'PINK', 'GREEN']",0,0,LOSE,3,-35,25095.0
15,83,75,RED,"['PINK', 'BLUE', 'YELLOW']",0,0,LOSE,4,-75,25020.0
15,84,155,YELLOW,"['PINK', 'YELLOW', 'PINK']",1,1,WIN x1,0,155,25175.0
15,85,5,BLUE,"['YELLOW', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,25170.0
15,86,15,PINK,"['PINK', 'RED', 'YELLOW']",1,1,WIN x1,0,15,25185.0
15,87,5,RED,"['RED', 'WHITE', 'GREEN']",1,1,WIN x1,0,5,25190.0
15,88,5,WHITE,"['RED', 'WHITE', 'RED']",1,1,WIN x1,0,5,25195.0
15,89,5,GREEN,"['GREEN', 'PINK', 'YELLOW']",1,1,WIN x1,0,5,25200.0
15,90,5,YELLOW,"['WHITE', 'YELLOW', 'BLUE']",1,1,WIN x1,0,5,25205.0
15,91,5,BLUE,"['RED', 'GREEN', 'YELLOW']",0,0,LOSE,1,-5,25200.0
15,92,15,RED,"['GREEN', 'PINK', 'GREEN']",0,0,LOSE,2,-15,25185.0
15,93,35,GREEN,"['PINK', 'WHITE', 'WHITE']",0,0,LOSE,3,-35,25150.0
15,94,75,RED,"['RED', 'WHITE', 'RED']",2,2,WIN x2 (2 matches),0,150,25300.0
15,95,5,YELLOW,"['WHITE', 'RED', 'BLUE']",0,0,LOSE,1,-5,25295.0
15,96,15,GREEN,"['YELLOW', 'RED', 'GREEN']",1,1,WIN x1,0,15,25310.0
15,97,5,PINK,"['RED', 'RED', 'PINK']",1,1,WIN x1,0,5,25315.0
15,98,5,YELLOW,"['WHITE', 'RED', 'PINK']",0,0,LOSE,1,-5,25310.0
15,99,15,WHITE,"['YELLOW', 'PINK', 'BLUE']",0,0,LOSE,2,-15,25295.0
15,100,35,YELLOW,"['RED', 'RED', 'WHITE']",0,0,LOSE,3,-35,25260.0
1,1,5,GREEN,"['GREEN', 'WHITE', 'BLUE']",1,1,WIN x1,0,5,10005.0
1,2,5,GREEN,"['YELLOW', 'YELLOW', 'GREEN']",1,1,WIN x1,0,5,10010.0
1,3,5,RED,"['GREEN', 'RED', 'YELLOW']",1,1,WIN x1,0,5,10015.0
1,4,5,PINK,"['WHITE', 'YELLOW', 'RED']",0,0,LOSE,1,-5,10010.0
1,5,15,RED,"['GREEN', 'WHITE', 'RED']",1,1,WIN x1,0,15,10025.0
1,6,5,WHITE,"['PINK', 'PINK', 'PINK']",0,0,LOSE,1,-5,10020.0
1,7,15,WHITE,"['GREEN', 'BLUE', 'RED']",0,0,LOSE,2,-15,10005.0
1,8,35,RED,"['YELLOW', 'WHITE', 'RED']",1,1,WIN x1,0,35,10040.0
1,9,5,PINK,"['PINK', 'YELLOW', 'YELLOW']",1,1,WIN x1,0,5,10045.0
1,10,5,BLUE,"['YELLOW', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,10040.0
1,11,15,BLUE,"['WHITE', 'YELLOW', 'GREEN']",0,0,LOSE,2,-15,10025.0
1,12,35,GREEN,"['BLUE', 'YELLOW', 'BLUE']",0,0,LOSE,3,-35,9990.0
1,13,75,YELLOW,"['YELLOW', 'WHITE', 'PINK']",1,1,WIN x1,0,75,10065.0
1,14,5,WHITE,"['BLUE', 'WHITE', 'PINK']",1,1,WIN x1,0,5,10070.0
1,15,5,GREEN,"['BLUE', 'WHITE', 'YELLOW']",0,0,LOSE,1,-5,10065.0
1,16,15,BLUE,"['GREEN', 'GREEN', 'BLUE']",1,1,WIN x1,0,15,10080.0
1,17,5,GREEN,"['BLUE', 'GREEN', 'GREEN']",2,2,WIN x2 (2 matches),0,10,10090.0
1,18,5,BLUE,"['BLUE', 'PINK', 'BLUE']",2,2,WIN x2 (2 matches),0,10,10100.0
1,19,5,RED,"['RED', 'YELLOW', 'WHITE']",1,1,WIN x1,0,5,10105.0
1,20,5,RED,"['PINK', 'BLUE', 'PINK']",0,0,LOSE,1,-5,10100.0
1,21,15,BLUE,"['RED', 'PINK', 'BLUE']",1,1,WIN x1,0,15,10115.0
1,22,5,RED,"['WHITE', 'BLUE', 'YELLOW']",0,0,LOSE,1,-5,10110.0
1,23,15,RED,"['WHITE', 'BLUE', 'RED']",1,1,WIN x1,0,15,10125.0
1,24,5,YELLOW,"['BLUE', 'YELLOW', 'PINK']",1,1,WIN x1,0,5,10130.0
1,25,5,BLUE,"['PINK', 'PINK', 'GREEN']",0,0,LOSE,1,-5,10125.0
1,26,15,BLUE,"['WHITE', 'PINK', 'RED']",0,0,LOSE,2,-15,10110.0
1,27,35,WHITE,"['PINK', 'RED', 'RED']",0,0,LOSE,3,-35,10075.0
1,28,75,YELLOW,"['WHITE', 'YELLOW', 'PINK']",1,1,WIN x1,0,75,10150.0
1,29,5,YELLOW,"['GREEN', 'RED', 'PINK']",0,0,LOSE,1,-5,10145.0
1,30,15,PINK,"['RED', 'RED', 'GREEN']",0,0,LOSE,2,-15,10130.0
1,31,35,GREEN,"['GREEN', 'PINK', 'PINK']",1,1,WIN x1,0,35,10165.0
1,32,5,RED,"['GREEN', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,10160.0
1,33,15,PINK,"['RED', 'BLUE', 'RED']",0,0,LOSE,2,-15,10145.0
1,34,35,RED,"['YELLOW', 'YELLOW', 'GREEN']",0,0,LOSE,3,-35,10110.0
1,35,75,YELLOW,"['RED', 'RED', 'PINK']",0,0,LOSE,4,-75,10035.0
1,36,155,PINK,"['GREEN', 'PINK', 'PINK']",2,2,WIN x2 (2 matches),0,310,10345.0
1,37,5,GREEN,"['RED', 'YELLOW', 'PINK']",0,0,LOSE,1,-5,10340.0
1,38,15,WHITE,"['BLUE', 'WHITE', 'RED']",1,1,WIN x1,0,15,10355.0
1,39,5,WHITE,"['YELLOW', 'BLUE', 'GREEN']",0,0,LOSE,1,-5,10350.0
1,40,15,PINK,"['GREEN', 'PINK', 'BLUE']",1,1,WIN x1,0,15,10365.0
1,41,5,PINK,"['PINK', 'WHITE', 'WHITE']",1,1,WIN x1,0,5,10370.0
1,42,5,WHITE,"['GREEN', 'YELLOW', 'GREEN']",0,0,LOSE,1,-5,10365.0
1,43,15,WHITE,"['PINK', 'RED', 'RED']",0,0,LOSE,2,-15,10350.0
1,44,35,RED,"['GREEN', 'GREEN', 'GREEN']",0,0,LOSE,3,-35,10315.0
1,45,75,PINK,"['PINK', 'YELLOW', 'WHITE']",1,1,WIN x1,0,75,10390.0
1,46,5,BLUE,"['YELLOW', 'BLUE', 'PINK']",1,1,WIN x1,0,5,10395.0
1,47,5,BLUE,"['RED', 'RED', 'YELLOW']",0,0,LOSE,1,-5,10390.0
1,48,15,PINK,"['YELLOW', 'WHITE', 'RED']",0,0,LOSE,2,-15,10375.0
1,49,35,RED,"['BLUE', 'YELLOW', 'PINK']",0,0,LOSE,3,-35,10340.0
1,50,75,PINK,"['GREEN', 'RED', 'YELLOW']",0,0,LOSE,4,-75,10265.0
1,51,155,GREEN,"['GREEN', 'WHITE', 'GREEN']",2,2,WIN x2 (2 matches),0,310,10575.0
1,52,5,BLUE,"['GREEN', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,10570.0
1,53,15,BLUE,"['GREEN', 'RED', 'GREEN']",0,0,LOSE,2,-15,10555.0
1,54,35,YELLOW,"['YELLOW', 'YELLOW', 'WHITE']",2,2,WIN x2 (2 matches),0,70,10625.0
1,55,5,YELLOW,"['YELLOW', 'PINK', 'BLUE']",1,1,WIN x1,0,5,10630.0
1,56,5,WHITE,"['GREEN', 'WHITE', 'GREEN']",1,1,WIN x1,0,5,10635.0
1,57,5,YELLOW,"['PINK', 'WHITE', 'BLUE']",0,0,LOSE,1,-5,10630.0
1,58,15,RED,"['PINK', 'RED', 'PINK']",1,1,WIN x1,0,15,10645.0
1,59,5,GREEN,"['WHITE', 'WHITE', 'RED']",0,0,LOSE,1,-5,10640.0
1,60,15,GREEN,"['WHITE', 'WHITE', 'YELLOW']",0,0,LOSE,2,-15,10625.0
1,61,35,WHITE,"['WHITE', 'PINK', 'GREEN']",1,1,WIN x1,0,35,10660.0
1,62,5,WHITE,"['RED', 'WHITE', 'GREEN']",1,1,WIN x1,0,5,10665.0
1,63,5,WHITE,"['YELLOW', 'BLUE', 'PINK']",0,0,LOSE,1,-5,10660.0
1,64,15,RED,"['WHITE', 'RED', 'RED']",2,2,WIN x2 (2 matches),0,30,10690.0
1,65,5,WHITE,"['WHITE', 'BLUE', 'PINK']",1,1,WIN x1,0,5,10695.0
1,66,5,BLUE,"['PINK', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,10690.0
1,67,15,WHITE,"['YELLOW', 'BLUE', 'BLUE']",0,0,LOSE,2,-15,10675.0
1,68,35,RED,"['YELLOW', 'GREEN', 'YELLOW']",0,0,LOSE,3,-35,10640.0
1,69,75,RED,"['PINK', 'BLUE', 'WHITE']",0,0,LOSE,4,-75,10565.0
1,70,155,GREEN,"['YELLOW', 'RED', 'GREEN']",1,1,WIN x1,0,155,10720.0
1,71,5,PINK,"['GREEN', 'RED', 'YELLOW']",0,0,LOSE,1,-5,10715.0
1,72,15,PINK,"['RED', 'RED', 'YELLOW']",0,0,LOSE,2,-15,10700.0
1,73,35,YELLOW,"['WHITE', 'PINK', 'BLUE']",0,0,LOSE,3,-35,10665.0
1,74,75,RED,"['PINK', 'YELLOW', 'RED']",1,1,WIN x1,0,75,10740.0
1,75,5,GREEN,"['GREEN', 'BLUE', 'PINK']",1,1,WIN x1,0,5,10745.0
1,76,5,GREEN,"['BLUE', 'RED', 'PINK']",0,0,LOSE,1,-5,10740.0
1,77,15,WHITE,"['PINK', 'RED', 'PINK']",0,0,LOSE,2,-15,10725.0
1,78,35,WHITE,"['GREEN', 'GREEN', 'RED']",0,0,LOSE,3,-35,10690.0
1,79,75,RED,"['WHITE', 'WHITE', 'WHITE']",0,0,LOSE,4,-75,10615.0
1,80,155,YELLOW,"['YELLOW', 'WHITE', 'BLUE']",1,1,WIN x1,0,155,10770.0
1,81,5,PINK,"['GREEN', 'BLUE', 'BLUE']",0,0,LOSE,1,-5,10765.0
1,82,15,WHITE,"['YELLOW', 'PINK', 'WHITE']",1,1,WIN x1,0,15,10780.0
1,83,5,BLUE,"['GREEN', 'BLUE', 'RED']",1,1,WIN x1,0,5,10785.0
1,84,5,BLUE,"['YELLOW', 'RED', 'BLUE']",1,1,WIN x1,0,5,10790.0
1,85,5,PINK,"['BLUE', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,10785.0
1,86,15,BLUE,"['PINK', 'GREEN', 'PINK']",0,0,LOSE,2,-15,10770.0
1,87,35,YELLOW,"['GREEN', 'PINK', 'GREEN']",0,0,LOSE,3,-35,10735.0
1,88,75,WHITE,"['BLUE', 'RED', 'YELLOW']",0,0,LOSE,4,-75,10660.0
1,89,155,PINK,"['GREEN', 'RED', 'WHITE']",0,0,LOSE,5,-155,10505.0
1,90,315,PINK,"['BLUE', 'PINK', 'BLUE']",1,1,WIN x1,0,315,10820.0
1,91,5,WHITE,"['PINK', 'WHITE', 'YELLOW']",1,1,WIN x1,0,5,10825.0
1,92,5,PINK,"['WHITE', 'BLUE', 'BLUE']",0,0,LOSE,1,-5,10820.0
1,93,15,WHITE,"['RED', 'YELLOW', 'WHITE']",1,1,WIN x1,0,15,10835.0
1,94,5,WHITE,"['WHITE', 'YELLOW', 'GREEN']",1,1,WIN x1,0,5,10840.0
1,95,5,PINK,"['PINK', 'GREEN', 'GREEN']",1,1,WIN x1,0,5,10845.0
1,96,5,BLUE,"['PINK', 'RED', 'RED']",0,0,LOSE,1,-5,10840.0
1,97,15,BLUE,"['WHITE', 'WHITE', 'WHITE']",0,0,LOSE,2,-15,10825.0
1,98,35,PINK,"['BLUE', 'PINK', 'YELLOW']",1,1,WIN x1,0,35,10860.0
1,99,5,WHITE,"['GREEN', 'WHITE', 'GREEN']",1,1,WIN x1,0,5,10865.0
1,100,5,WHITE,"['WHITE', 'RED', 'PINK']",1,1,WIN x1,0,5,10870.0
2,1,5,WHITE,"['WHITE', 'WHITE', 'PINK']",2,2,WIN x2 (2 matches),0,10,10880.0
2,2,5,YELLOW,"['GREEN', 'RED', 'WHITE']",0,0,LOSE,1,-5,10875.0
2,3,15,YELLOW,"['BLUE', 'WHITE', 'YELLOW']",1,1,WIN x1,0,15,10890.0
2,4,5,RED,"['WHITE', 'GREEN', 'PINK']",0,0,LOSE,1,-5,10885.0
2,5,15,RED,"['PINK', 'WHITE', 'RED']",1,1,WIN x1,0,15,10900.0
2,6,5,GREEN,"['RED', 'PINK', 'BLUE']",0,0,LOSE,1,-5,10895.0
2,7,15,GREEN,"['WHITE', 'BLUE', 'RED']",0,0,LOSE,2,-15,10880.0
2,8,35,YELLOW,"['YELLOW', 'RED', 'YELLOW']",2,2,WIN x2 (2 matches),0,70,10950.0
2,9,5,YELLOW,"['GREEN', 'PINK', 'GREEN']",0,0,LOSE,1,-5,10945.0
2,10,15,WHITE,"['BLUE', 'PINK', 'PINK']",0,0,LOSE,2,-15,10930.0
2,11,35,YELLOW,"['PINK', 'PINK', 'BLUE']",0,0,LOSE,3,-35,10895.0
2,12,75,BLUE,"['BLUE', 'PINK', 'WHITE']",1,1,WIN x1,0,75,10970.0
2,13,5,BLUE,"['YELLOW', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,10965.0
2,14,15,BLUE,"['WHITE', 'PINK', 'YELLOW']",0,0,LOSE,2,-15,10950.0
2,15,35,WHITE,"['BLUE', 'BLUE', 'PINK']",0,0,LOSE,3,-35,10915.0
2,16,75,WHITE,"['GREEN', 'WHITE', 'GREEN']",1,1,WIN x1,0,75,10990.0
2,17,5,GREEN,"['YELLOW', 'BLUE', 'YELLOW']",0,0,LOSE,1,-5,10985.0
2,18,15,WHITE,"['YELLOW', 'GREEN', 'RED']",0,0,LOSE,2,-15,10970.0
2,19,35,RED,"['GREEN', 'WHITE', 'YELLOW']",0,0,LOSE,3,-35,10935.0
2,20,75,PINK,"['WHITE', 'WHITE', 'WHITE']",0,0,LOSE,4,-75,10860.0
2,21,155,YELLOW,"['BLUE', 'WHITE', 'WHITE']",0,0,LOSE,5,-155,10705.0
2,22,315,WHITE,"['YELLOW', 'RED', 'WHITE']",1,1,WIN x1,0,315,11020.0
2,23,5,PINK,"['GREEN', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,11015.0
2,24,15,PINK,"['RED', 'WHITE', 'WHITE']",0,0,LOSE,2,-15,11000.0
2,25,35,PINK,"['PINK', 'RED', 'YELLOW']",1,1,WIN x1,0,35,11035.0
2,26,5,RED,"['WHITE', 'BLUE', 'BLUE']",0,0,LOSE,1,-5,11030.0
2,27,15,PINK,"['WHITE', 'WHITE', 'YELLOW']",0,0,LOSE,2,-15,11015.0
2,28,35,GREEN,"['BLUE', 'RED', 'RED']",0,0,LOSE,3,-35,10980.0
2,29,75,GREEN,"['PINK', 'BLUE', 'WHITE']",0,0,LOSE,4,-75,10905.0
2,30,155,BLUE,"['GREEN', 'RED', 'BLUE']",1,1,WIN x1,0,155,11060.0
2,31,5,YELLOW,"['YELLOW', 'GREEN', 'YELLOW']",2,2,WIN x2 (2 matches),0,10,11070.0
2,32,5,BLUE,"['YELLOW', 'BLUE', 'BLUE']",2,2,WIN x2 (2 matches),0,10,11080.0
2,33,5,GREEN,"['PINK', 'GREEN', 'YELLOW']",1,1,WIN x1,0,5,11085.0
2,34,5,BLUE,"['WHITE', 'BLUE', 'PINK']",1,1,WIN x1,0,5,11090.0
2,35,5,RED,"['RED', 'PINK', 'WHITE']",1,1,WIN x1,0,5,11095.0
2,36,5,RED,"['WHITE', 'BLUE', 'PINK']",0,0,LOSE,1,-5,11090.0
2,37,15,PINK,"['YELLOW', 'GREEN', 'RED']",0,0,LOSE,2,-15,11075.0
2,38,35,YELLOW,"['YELLOW', 'PINK', 'WHITE']",1,1,WIN x1,0,35,11110.0
2,39,5,RED,"['YELLOW', 'PINK', 'WHITE']",0,0,LOSE,1,-5,11105.0
2,40,15,BLUE,"['GREEN', 'GREEN', 'GREEN']",0,0,LOSE,2,-15,11090.0
2,41,35,BLUE,"['WHITE', 'YELLOW', 'YELLOW']",0,0,LOSE,3,-35,11055.0
2,42,75,WHITE,"['YELLOW', 'PINK', 'RED']",0,0,LOSE,4,-75,10980.0
2,43,155,PINK,"['GREEN', 'PINK', 'WHITE']",1,1,WIN x1,0,155,11135.0
2,44,5,WHITE,"['BLUE', 'WHITE', 'BLUE']",1,1,WIN x1,0,5,11140.0
2,45,5,WHITE,"['RED', 'PINK', 'RED']",0,0,LOSE,1,-5,11135.0
2,46,15,GREEN,"['GREEN', 'YELLOW', 'YELLOW']",1,1,WIN x1,0,15,11150.0
2,47,5,PINK,"['PINK', 'YELLOW', 'RED']",1,1,WIN x1,0,5,11155.0
2,48,5,YELLOW,"['RED', 'BLUE', 'GREEN']",0,0,LOSE,1,-5,11150.0
2,49,15,GREEN,"['WHITE', 'YELLOW', 'YELLOW']",0,0,LOSE,2,-15,11135.0
2,50,35,BLUE,"['BLUE', 'BLUE', 'YELLOW']",2,2,WIN x2 (2 matches),0,70,11205.0
2,51,5,YELLOW,"['PINK', 'PINK', 'WHITE']",0,0,LOSE,1,-5,11200.0
2,52,15,WHITE,"['YELLOW', 'GREEN', 'PINK']",0,0,LOSE,2,-15,11185.0
2,53,35,BLUE,"['YELLOW', 'WHITE', 'BLUE']",1,1,WIN x1,0,35,11220.0
2,54,5,WHITE,"['PINK', 'PINK', 'BLUE']",0,0,LOSE,1,-5,11215.0
2,55,15,YELLOW,"['PINK', 'GREEN', 'WHITE']",0,0,LOSE,2,-15,11200.0
2,56,35,BLUE,"['PINK', 'GREEN', 'RED']",0,0,LOSE,3,-35,11165.0
2,57,75,RED,"['PINK', 'GREEN', 'WHITE']",0,0,LOSE,4,-75,11090.0
2,58,155,PINK,"['WHITE', 'RED', 'GREEN']",0,0,LOSE,5,-155,10935.0
2,59,315,BLUE,"['WHITE', 'GREEN', 'BLUE']",1,1,WIN x1,0,315,11250.0
2,60,5,PINK,"['RED', 'PINK', 'GREEN']",1,1,WIN x1,0,5,11255.0
2,61,5,YELLOW,"['YELLOW', 'GREEN', 'RED']",1,1,WIN x1,0,5,11260.0
2,62,5,WHITE,"['BLUE', 'WHITE', 'RED']",1,1,WIN x1,0,5,11265.0
2,63,5,YELLOW,"['YELLOW', 'WHITE', 'YELLOW']",2,2,WIN x2 (2 matches),0,10,11275.0
2,64,5,RED,"['WHITE', 'PINK', 'RED']",1,1,WIN x1,0,5,11280.0
2,65,5,YELLOW,"['YELLOW', 'RED', 'RED']",1,1,WIN x1,0,5,11285.0
2,66,5,YELLOW,"['GREEN', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,11280.0
2,67,15,GREEN,"['WHITE', 'GREEN', 'WHITE']",1,1,WIN x1,0,15,11295.0
2,68,5,BLUE,"['YELLOW', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,11290.0
2,69,15,GREEN,"['PINK', 'PINK', 'YELLOW']",0,0,LOSE,2,-15,11275.0
2,70,35,RED,"['RED', 'WHITE', 'RED']",2,2,WIN x2 (2 matches),0,70,11345.0
2,71,5,BLUE,"['WHITE', 'RED', 'YELLOW']",0,0,LOSE,1,-5,11340.0
2,72,15,YELLOW,"['GREEN', 'YELLOW', 'BLUE']",1,1,WIN x1,0,15,11355.0
2,73,5,BLUE,"['RED', 'PINK', 'RED']",0,0,LOSE,1,-5,11350.0
2,74,15,GREEN,"['PINK', 'WHITE', 'BLUE']",0,0,LOSE,2,-15,11335.0
2,75,35,WHITE,"['RED', 'WHITE', 'RED']",1,1,WIN x1,0,35,11370.0
2,76,5,BLUE,"['RED', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,11365.0
2,77,15,GREEN,"['GREEN', 'GREEN', 'PINK']",2,2,WIN x2 (2 matches),0,30,11395.0
2,78,5,YELLOW,"['BLUE', 'YELLOW', 'YELLOW']",2,2,WIN x2 (2 matches),0,10,11405.0
2,79,5,PINK,"['WHITE', 'GREEN', 'WHITE']",0,0,LOSE,1,-5,11400.0
2,80,15,WHITE,"['GREEN', 'PINK', 'PINK']",0,0,LOSE,2,-15,11385.0
2,81,35,BLUE,"['RED', 'RED', 'GREEN']",0,0,LOSE,3,-35,11350.0
2,82,75,GREEN,"['GREEN', 'WHITE', 'WHITE']",1,1,WIN x1,0,75,11425.0
2,83,5,WHITE,"['BLUE', 'PINK', 'WHITE']",1,1,WIN x1,0,5,11430.0
2,84,5,PINK,"['WHITE', 'YELLOW', 'RED']",0,0,LOSE,1,-5,11425.0
2,85,15,BLUE,"['BLUE', 'BLUE', 'BLUE']",3,2,WIN x2 (3 matches capped),0,30,11455.0
2,86,5,PINK,"['PINK', 'YELLOW', 'RED']",1,1,WIN x1,0,5,11460.0
2,87,5,PINK,"['BLUE', 'RED', 'BLUE']",0,0,LOSE,1,-5,11455.0
2,88,15,BLUE,"['RED', 'WHITE', 'BLUE']",1,1,WIN x1,0,15,11470.0
2,89,5,WHITE,"['PINK', 'YELLOW', 'PINK']",0,0,LOSE,1,-5,11465.0
2,90,15,YELLOW,"['GREEN', 'WHITE', 'YELLOW']",1,1,WIN x1,0,15,11480.0
2,91,5,YELLOW,"['BLUE', 'PINK', 'WHITE']",0,0,LOSE,1,-5,11475.0
